x,y,layer1,layer2,voltage1,voltage2,current
2894.24,805.757,12V_FUSED,BOTTOM_LAYER,0.00846095,0.00846108,-0.000571131
2894.24,930.757,TOP_LAYER,GND,0.00846269,0.00846299,-0.00129771
2894.24,930.757,GND,12V_FUSED,0.00846299,0.00846344,-0.000278671
2894.24,930.757,12V_FUSED,BOTTOM_LAYER,0.00846344,0.00846351,-0.000278671
2929.24,70.7574,TOP_LAYER,GND,0.00843733,0.00843734,-7.4852e-05
2929.24,70.7574,GND,12V_FUSED,0.00843734,0.00843757,-0.000138746
2929.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00843757,0.0084376,-0.000138746
2929.24,220.757,TOP_LAYER,GND,0.00843907,0.00843908,-4.43917e-05
2929.24,220.757,GND,12V_FUSED,0.00843908,0.00843945,-0.000228526
2929.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00843945,0.0084395,-0.000228526
2929.24,520.757,TOP_LAYER,GND,0.00844925,0.00844931,-0.000232685
2929.24,520.757,GND,12V_FUSED,0.00844931,0.00845038,-0.000660317
2929.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00845038,0.00845053,-0.000660317
2929.24,670.757,TOP_LAYER,GND,0.00845549,0.0084556,-0.00048089
2929.24,670.757,GND,12V_FUSED,0.0084556,0.0084566,-0.000609502
2929.24,670.757,12V_FUSED,BOTTOM_LAYER,0.0084566,0.00845673,-0.000609502
2944.2,246.938,TOP_LAYER,GND,0.0084399,0.00843991,-4.24732e-05
2944.2,246.938,GND,12V_FUSED,0.00843991,0.00844031,-0.00024392
2944.2,246.938,12V_FUSED,BOTTOM_LAYER,0.00844031,0.00844037,-0.00024392
2951.27,289.867,TOP_LAYER,GND,0.00844087,0.0084409,-0.000285039
2951.27,289.867,GND,12V_FUSED,0.0084409,0.00844134,-0.000757667
2951.27,289.867,12V_FUSED,BOTTOM_LAYER,0.00844134,0.0084414,-0.000757667
2944.2,366.938,TOP_LAYER,GND,0.00844328,0.00844329,-2.28818e-05
2944.2,366.938,GND,12V_FUSED,0.00844329,0.00844403,-0.000454173
2944.2,366.938,12V_FUSED,BOTTOM_LAYER,0.00844403,0.00844413,-0.000454173
2944.2,805.679,TOP_LAYER,GND,0.00845928,0.00845941,-0.000577061
2944.2,805.679,GND,12V_FUSED,0.00845941,0.00846014,-0.00044353
2944.2,805.679,12V_FUSED,BOTTOM_LAYER,0.00846014,0.00846024,-0.00044353
2951.27,868.607,TOP_LAYER,GND,0.00846136,0.00846145,-0.00110396
2951.27,868.607,GND,12V_FUSED,0.00846145,0.00846186,-0.000691462
2951.27,868.607,12V_FUSED,BOTTOM_LAYER,0.00846186,0.00846191,-0.000691462
2944.2,930.679,TOP_LAYER,GND,0.00846207,0.00846218,-0.000447817
2944.2,930.679,GND,12V_FUSED,0.00846218,0.00846256,-0.000235085
2944.2,930.679,12V_FUSED,BOTTOM_LAYER,0.00846256,0.00846261,-0.000235085
2959.2,1080.8,TOP_LAYER,GND,0.00846339,0.00846342,-0.000388722
2959.2,1080.8,GND,12V_FUSED,0.00846342,0.00846369,-0.000595322
2959.2,1080.8,12V_FUSED,BOTTOM_LAYER,0.00846369,0.00846373,-0.000595322
2966.74,145.757,TOP_LAYER,GND,0.00843858,0.00843859,-5.31484e-05
2966.74,145.757,GND,12V_FUSED,0.00843859,0.00843882,-0.00014025
2966.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00843882,0.00843885,-0.00014025
2966.74,445.757,TOP_LAYER,GND,0.00844656,0.00844657,-7.37593e-05
2966.74,445.757,GND,12V_FUSED,0.00844657,0.00844722,-0.000395183
2966.74,445.757,12V_FUSED,BOTTOM_LAYER,0.00844722,0.00844731,-0.000395183
2966.74,595.757,TOP_LAYER,GND,0.00845237,0.00845244,-0.000320712
2966.74,595.757,GND,12V_FUSED,0.00845244,0.00845323,-0.000482485
2966.74,595.757,12V_FUSED,BOTTOM_LAYER,0.00845323,0.00845334,-0.000482485
2966.74,745.757,TOP_LAYER,GND,0.00845771,0.00845774,-0.000168347
2966.74,745.757,GND,12V_FUSED,0.00845774,0.00845759,9.42695e-05
2966.74,745.757,12V_FUSED,BOTTOM_LAYER,0.00845759,0.00845757,9.42695e-05
2994.24,245.757,TOP_LAYER,GND,0.00844065,0.00844078,-0.000578602
2994.24,245.757,GND,12V_FUSED,0.00844078,0.00844092,-8.69059e-05
2994.24,245.757,12V_FUSED,BOTTOM_LAYER,0.00844092,0.00844094,-8.69059e-05
2994.24,365.757,TOP_LAYER,GND,0.00844388,0.00844399,-0.000505964
2994.24,365.757,GND,12V_FUSED,0.00844399,0.00844437,-0.000232058
2994.24,365.757,12V_FUSED,BOTTOM_LAYER,0.00844437,0.00844443,-0.000232058
2994.24,805.757,TOP_LAYER,GND,0.00845882,0.0084588,6.4252e-05
2994.24,805.757,GND,12V_FUSED,0.0084588,0.00845953,-0.000447583
2994.24,805.757,12V_FUSED,BOTTOM_LAYER,0.00845953,0.00845964,-0.000447583
2994.24,930.757,TOP_LAYER,GND,0.00846144,0.00846139,0.000208754
2994.24,930.757,GND,12V_FUSED,0.00846139,0.00846191,-0.000319405
2994.24,930.757,12V_FUSED,BOTTOM_LAYER,0.00846191,0.00846198,-0.000319405
3004.24,70.7574,TOP_LAYER,GND,0.00843853,0.00843854,-5.9155e-05
3004.24,70.7574,GND,12V_FUSED,0.00843854,0.00843866,-7.63146e-05
