x,y,layer1,layer2,voltage1,voltage2,current
2747.53,80.8022,GND,12V_FUSED,0.00396,0.00396,-2.90024e-05
2747.53,80.8022,12V_FUSED,BOTTOM_LAYER,0.00396,0.00396,-2.90024e-05
2741.74,295.757,TOP_LAYER,GND,0.00395993,0.00396015,-0.00229536
2741.74,295.757,GND,12V_FUSED,0.00396015,0.0039606,-0.000871957
2741.74,295.757,12V_FUSED,BOTTOM_LAYER,0.0039606,0.00396068,-0.000871957
2816.74,145.757,TOP_LAYER,GND,0.00396071,0.00396069,0.000140559
2816.74,145.757,GND,12V_FUSED,0.00396069,0.0039607,-2.04944e-05
2816.74,145.757,12V_FUSED,BOTTOM_LAYER,0.0039607,0.00396071,-2.04944e-05
2816.74,295.757,TOP_LAYER,GND,0.00396142,0.00396138,0.000336094
2816.74,295.757,GND,12V_FUSED,0.00396138,0.00396145,-0.000132761
2816.74,295.757,12V_FUSED,BOTTOM_LAYER,0.00396145,0.00396147,-0.000132761
2816.74,1045.76,TOP_LAYER,GND,0.0039684,0.00396851,-0.0011449
2816.74,1045.76,GND,12V_FUSED,0.00396851,0.00396858,-0.000136358
2816.74,1045.76,12V_FUSED,BOTTOM_LAYER,0.00396858,0.00396859,-0.000136358
2854.24,70.7574,TOP_LAYER,GND,0.00396083,0.00396083,2.48305e-05
2854.24,70.7574,GND,12V_FUSED,0.00396083,0.00396083,3.08775e-06
2854.24,70.7574,12V_FUSED,BOTTOM_LAYER,0.00396083,0.00396083,3.08775e-06
2854.24,220.757,TOP_LAYER,GND,0.00396125,0.00396124,0.000125096
2854.24,220.757,GND,12V_FUSED,0.00396124,0.00396126,-3.54317e-05
2854.24,220.757,12V_FUSED,BOTTOM_LAYER,0.00396126,0.00396126,-3.54317e-05
2854.24,520.757,TOP_LAYER,GND,0.00396418,0.00396414,0.000333893
2854.24,520.757,GND,12V_FUSED,0.00396414,0.00396417,-4.09823e-05
2854.24,520.757,12V_FUSED,BOTTOM_LAYER,0.00396417,0.00396417,-4.09823e-05
2854.24,670.757,TOP_LAYER,GND,0.00396613,0.00396617,-0.000366469
2854.24,670.757,GND,12V_FUSED,0.00396617,0.00396638,-0.000409035
2854.24,670.757,12V_FUSED,BOTTOM_LAYER,0.00396638,0.00396642,-0.000409035
2854.24,970.757,TOP_LAYER,GND,0.00396812,0.0039682,-0.000838506
2854.24,970.757,GND,12V_FUSED,0.0039682,0.00396827,-0.000137504
