x,y,layer1,layer2,voltage1,voltage2,current
2944.2,930.679,TOP_LAYER,GND,0.00604239,0.00604229,0.000447827
2944.2,930.679,GND,12V_FUSED,0.00604229,0.0060419,0.00023509
2944.2,930.679,12V_FUSED,BOTTOM_LAYER,0.0060419,0.00604185,0.00023509
2959.2,1080.8,TOP_LAYER,GND,0.00604107,0.00604105,0.000388729
2959.2,1080.8,GND,12V_FUSED,0.00604105,0.00604077,0.000595334
2959.2,1080.8,12V_FUSED,BOTTOM_LAYER,0.00604077,0.00604073,0.000595334
2966.74,145.757,TOP_LAYER,GND,0.00606589,0.00606587,5.31493e-05
2966.74,145.757,GND,12V_FUSED,0.00606587,0.00606564,0.000140253
2966.74,145.757,12V_FUSED,BOTTOM_LAYER,0.00606564,0.00606561,0.000140253
2966.74,445.757,TOP_LAYER,GND,0.0060579,0.00605789,7.37602e-05
2966.74,445.757,GND,12V_FUSED,0.00605789,0.00605724,0.00039519
2966.74,445.757,12V_FUSED,BOTTOM_LAYER,0.00605724,0.00605715,0.00039519
2966.74,595.757,TOP_LAYER,GND,0.00605209,0.00605202,0.000320718
2966.74,595.757,GND,12V_FUSED,0.00605202,0.00605123,0.000482494
2966.74,595.757,12V_FUSED,BOTTOM_LAYER,0.00605123,0.00605112,0.000482494
2966.74,745.757,TOP_LAYER,GND,0.00604675,0.00604672,0.00016835
2966.74,745.757,GND,12V_FUSED,0.00604672,0.00604687,-9.42718e-05
2966.74,745.757,12V_FUSED,BOTTOM_LAYER,0.00604687,0.00604689,-9.42718e-05
2994.24,245.757,TOP_LAYER,GND,0.00606382,0.00606368,0.000578614
2994.24,245.757,GND,12V_FUSED,0.00606368,0.00606354,8.69074e-05
2994.24,245.757,12V_FUSED,BOTTOM_LAYER,0.00606354,0.00606352,8.69074e-05
2994.24,365.757,TOP_LAYER,GND,0.00606058,0.00606047,0.000505974
2994.24,365.757,GND,12V_FUSED,0.00606047,0.00606009,0.000232061
2994.24,365.757,12V_FUSED,BOTTOM_LAYER,0.00606009,0.00606004,0.000232061
2994.24,805.757,TOP_LAYER,GND,0.00604564,0.00604566,-6.42535e-05
2994.24,805.757,GND,12V_FUSED,0.00604566,0.00604493,0.000447592
2994.24,805.757,12V_FUSED,BOTTOM_LAYER,0.00604493,0.00604483,0.000447592
